tag,build_status,run_status,libpopcnt,cpu_tile,k_block,rows,cols,unroll,buffer_size,best_ns,avg_ns,gqps,checksum,perf_cycles,perf_instructions,perf_branches,perf_branch_misses,perf_cache_references,perf_cache_misses,perf_buffers_pending_cycles,perf_buffers_pending_instructions,perf_buffers_pending_l1d_pend_miss_fb_full,perf_buffers_pending_l1d_pend_miss_pending,perf_buffers_pending_l1d_pend_miss_pending_cycles,perf_buffers_store_cycles,perf_buffers_store_instructions,perf_buffers_store_offcore_requests_buffer_sq_full,perf_buffers_store_offcore_requests_outstanding_cycles_with_data_rd,perf_buffers_store_offcore_requests_outstanding_demand_data_rd_ge_6,perf_buffers_store_resource_stalls_sb,perf_execution_uops_cycles,perf_execution_uops_instructions,perf_execution_uops_resource_stalls_any,perf_execution_uops_uops_executed_thread,perf_execution_uops_uops_issued_any,perf_execution_uops_uops_retired_retire_slots,perf_frequency_cycles,perf_frequency_instructions,perf_frequency_msr_aperf_,perf_frequency_msr_mperf_,perf_frontend_cycles,perf_frontend_idq_uops_not_delivered_core,perf_frontend_idq_uops_not_delivered_cycles_0_uops_deliv_core,perf_frontend_idq_uops_not_delivered_cycles_le_1_uop_deliv_core,perf_frontend_instructions,perf_summary_branch_misses,perf_summary_branches,perf_summary_cache_misses,perf_summary_cache_references,perf_summary_cycles,perf_summary_instructions,profile_buffers_pending,profile_buffers_store,profile_cache_l1,profile_cache_l2,profile_cache_l3_dram,profile_cache_stalls,profile_execution_ports,profile_execution_uops,profile_frequency,profile_frontend,profile_summary
136-lib0-t16-k1024-r2c2-u1-b-,ok,ok,0,16,1024,2,2,1,-,17610363,17616726,58.127,32768000000,9483908016,20284623883,1364545268,2500492,124250361,445155,10148497900,21115416327,8445280,2890273109,2410957244,10889110391,22000039898,11602901,2554002318,414750,18554746,9908797369,20530906912,2771649351,21376201572,21172342643,21201841065,10673117662,21976668198,10682111190,10682698152,10092490396,1784675506,138196577,256505194,20793203933,2500492,1364545268,445155,124250361,9483908016,20284623883,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
137-lib0-t16-k1024-r2c2-u2-b-,ok,ok,0,16,1024,2,2,2,-,15485006,16077445,63.692,32768000000,8242995610,18335720142,905122945,2513273,129010136,531182,9403715261,20069380164,7857435,3119246660,2117852486,8951595721,19382206967,13277133,2145798543,316685,19100064,9481520707,20096671519,2528758193,21034122418,20960147207,20704382483,8601185215,18874146454,8605540081,8605715528,8673540916,840049988,109000174,191860596,18964308834,2513273,905122945,531182,129010136,8242995610,18335720142,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
138-lib0-t16-k1024-r2c2-u4-b-,ok,ok,0,16,1024,2,2,4,-,14600293,14619693,70.043,32768000000,8065304882,18415641903,904973337,1070999,131081949,425611,8501067187,19168257656,6634611,2871566653,1706698633,9652475439,20631858758,13796769,2700593593,470098,17567677,7966029526,18257260896,2179868917,19008344535,18845245271,18828437339,9381303866,20234051561,9392342047,9392794593,8295192606,866386794,110308375,186140207,18676411289,1070999,904973337,425611,131081949,8065304882,18415641903,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
139-lib0-t16-k1024-r2c4-u1-b-,ok,ok,0,16,1024,2,4,1,-,16046197,16110624,63.561,32768000000,8527214025,18787414979,967281126,1859195,136207539,412645,9448982515,20155813353,7384889,4009397742,2462080999,8574829795,18794965080,22047502,3012568486,712856,16833310,8628344442,18963856869,2511095114,22105359606,19771806416,19659014053,8945430881,19441811425,8950912282,8951194245,9229126966,1025607152,131542627,231500945,19728676502,1859195,967281126,412645,136207539,8527214025,18787414979,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
140-lib0-t16-k1024-r2c4-u2-b-,ok,ok,0,16,1024,2,4,2,-,15395390,16322864,62.734,32768000000,8653982793,18717371659,989203362,1957037,134583450,442263,8765856143,18866169949,6802786,3564299236,2156965205,9119823897,19230666211,18434291,2287023768,582867,17529319,8506715877,18461126334,2432393260,21802717568,19349430848,19220578421,9234313582,19517623088,9241332386,9242037901,8829222658,907167174,118784000,212709848,18904797706,1957037,989203362,442263,134583450,8653982793,18717371659,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
141-lib0-t16-k1024-r2c4-u4-b-,ok,ok,0,16,1024,2,4,4,-,16126712,18345697,55.817,32768000000,8700794104,19218592216,1032684498,1826031,133495059,485627,9153146111,19905467897,6894183,3738455022,2208547921,9353570106,19975946119,20075270,3139499704,887787,17400046,9421043037,20091875972,2558606194,23851233402,21203420801,21053757032,9525297743,20317275210,9532098628,9532236550,11618440671,1927744092,244295367,443965847,23153886785,1826031,1032684498,485627,133495059,8700794104,19218592216,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
142-lib0-t16-k1024-r4c2-u1-b-,ok,ok,0,16,1024,4,2,1,-,15331584,15508680,66.028,32768000000,8207177336,18240766815,962159839,1795163,131836930,501910,8546377093,18627691397,6670231,3696997563,2456048063,8884838730,19093622016,12898549,2625854422,229335,19293513,8416885288,18385076237,2483592465,19076937390,18971919429,18867349091,8838752240,19021787436,8845532442,8846194857,9438612543,1134502495,144120523,263407970,19868774631,1795163,962159839,501910,131836930,8207177336,18240766815,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
143-lib0-t16-k1024-r4c2-u2-b-,ok,ok,0,16,1024,4,2,2,-,15202976,15223466,67.265,32768000000,8637197340,18512677626,989142718,1841918,131655432,445755,9218584937,19324707051,7573783,3572191739,2448566436,8257132909,17936072313,11990058,2117890488,183159,19104670,9929565966,20181646383,2520454161,21617758018,21381056858,21385185107,8263120796,17955021836,8266531024,8266832378,8459531629,837107924,109141570,190972229,18331018103,1841918,989142718,445755,131655432,8637197340,18512677626,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
144-lib0-t16-k1024-r4c2-u4-b-,ok,ok,0,16,1024,4,2,4,-,15481761,15528910,65.942,32768000000,8509486947,18910988325,1086528416,1846602,132848157,521511,8284284972,18723999189,5671907,3818652512,2375380354,8516885468,18919681347,13986111,2797002108,316210,19030232,8598765392,19160719738,2413046779,19670909580,19672319591,19577700877,8257569942,18649483012,8262282586,8262426118,8997556724,996715824,128397031,226211405,19695643823,1846602,1086528416,521511,132848157,8509486947,18910988325,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
145-lib0-t32-k256-r1c1-u1-b-,ok,ok,0,32,256,1,1,1,-,17268013,17413306,58.806,32768000000,9721751589,21024952299,1445111500,1857225,204562787,560057,9937276589,21533172080,7131455,5856341748,3345475007,10050966214,21441050273,42549874,2945935590,2553786,20832340,9758472075,21209691157,2537324868,22883008114,23178457700,23071490592,9890399779,21531808139,9892137832,9892215893,10692072537,1291159126,163011374,300152898,22707724718,1857225,1445111500,560057,204562787,9721751589,21024952299,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
146-lib0-t32-k256-r1c1-u2-b-,ok,ok,0,32,256,1,1,2,-,17213211,19497561,52.519,32768000000,10415835919,21955629383,1647351484,1821274,271171381,601876,11656486353,24026077764,11152233,5189730165,3015809225,10764538775,22659661756,19679845,2249360593,868846,18195270,12354169382,24867809715,2468697535,27728024822,27734754350,27788207413,9724883073,21293947387,9726523644,9727165156,11002865187,1307245061,163453487,310148866,23141779603,1821274,1647351484,601876,271171381,10415835919,21955629383,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
147-lib0-t32-k256-r1c1-u4-b-,ok,ok,0,32,256,1,1,4,-,17256471,17277860,59.267,32768000000,9848864601,21178432535,1381848459,1759765,315913453,652129,10103828543,21898123753,7845710,5575526051,3292699613,11836607475,24115648664,21671780,2351974238,1095573,21158673,11667544983,23908068699,2458739444,26556399658,26620299731,26659688119,9798510611,21415003256,9800098812,9800230068,9587690905,898886953,115675048,209176168,21234640053,1759765,1381848459,652129,315913453,9848864601,21178432535,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
148-lib0-t32-k256-r2c2-u1-b-,ok,ok,0,32,256,2,2,1,-,17929707,17949158,57.050,32768000000,9812977095,20704902613,1406170886,7221127,164181851,693401,13140738236,25128434566,13730559,2824464714,2468276885,11752892753,23030726433,16581202,2607288574,504947,18784721,12049631378,23476660736,2878362638,25264820146,25002204601,24896236128,10410250214,21315395891,10412504701,10412736056,12150896020,2195112113,217566366,412185989,23684306009,7221127,1406170886,693401,164181851,9812977095,20704902613,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
149-lib0-t32-k256-r2c2-u2-b-,ok,ok,0,32,256,2,2,2,-,15935084,16358349,62.598,32768000000,8987496633,19502115229,1141952773,1258547,99996554,675932,8965815032,19505202949,6628418,2913303610,2087664534,10077590966,20955830638,8895254,1514037370,209136,19439576,8805276249,19216002310,2625501927,19937533223,19823754503,19750999678,9089576276,19650455417,9091105239,9091534047,9682126480,1109477047,138359459,254945662,20434743194,1258547,1141952773,675932,99996554,8987496633,19502115229,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
150-lib0-t32-k256-r2c2-u4-b-,ok,ok,0,32,256,2,2,4,-,15003256,15021700,68.168,32768000000,8555346491,18987083981,989304212,1246331,215760421,603393,8972049224,19838072726,7338312,2975950232,1832298716,8942646273,19671743285,11098035,1893682005,343019,18215731,8856790409,19543047438,2279899586,20606647143,20410957658,20462436286,8454325471,19117303117,8455967300,8456328708,8793241952,929699093,118416078,212966272,19508393725,1246331,989304212,603393,215760421,8555346491,18987083981,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
151-lib0-t32-k256-r2c4-u1-b-,ok,ok,0,32,256,2,4,1,-,16183692,16401703,62.433,32768000000,10323508391,21475128287,1652255184,1945771,128895099,642572,9385445529,20142498769,7075087,3525791354,2334538880,9314732959,19975385339,19029669,2703432557,381043,19441655,10284962352,21303871634,2554097869,25378100890,22797633990,22836703697,8786219473,19326050040,8789295176,8789551190,9413015104,950319556,121243868,221395279,20141527001,1945771,1652255184,642572,128895099,10323508391,21475128287,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
152-lib0-t32-k256-r2c4-u2-b-,ok,ok,0,32,256,2,4,2,-,15758822,21746940,47.087,32768000000,9793773871,20315573964,1417105978,3359037,97174843,598945,10276700345,21062338382,9233380,3490673248,2221878249,9399117132,19693984424,14704870,1806829233,432082,20431928,9357890655,19773772933,2500564370,23397712413,20939953753,20816528992,8722189473,18913922424,8724096774,8724426327,9272896746,983281880,123991414,228484307,19622029367,3359037,1417105978,598945,97174843,9793773871,20315573964,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
153-lib0-t32-k256-r2c4-u4-b-,ok,ok,0,32,256,2,4,4,-,16532092,16554643,61.856,32768000000,9457989751,20369813484,1303225339,1265776,157328462,713557,9188729615,20124085291,6946951,3457743123,2223900476,9228509898,20074794476,14667491,2343983006,310163,18478728,10872781695,22396462055,2452138904,26892010221,24059184739,24016726422,9827478210,20975305190,9836345358,9836546638,9177594987,878054509,112861364,206453844,20047292304,1265776,1303225339,713557,157328462,9457989751,20369813484,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
154-lib0-t32-k256-r4c2-u1-b-,ok,ok,0,32,256,4,2,1,-,15204877,15789245,64.854,32768000000,8441726885,18793723098,1043933263,955875,133251916,638905,10856517963,22143705049,10958809,1849087807,1317306377,8717505565,19093818247,12318371,2061804029,205393,20335096,8864783578,19356418700,2396288491,20212491754,20038142043,20033279468,8493677967,18953958159,8498071826,8498882027,8783616417,897997392,113117605,206063116,19253918167,955875,1043933263,638905,133251916,8441726885,18793723098,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
155-lib0-t32-k256-r4c2-u2-b-,ok,ok,0,32,256,4,2,2,-,15453093,31678076,32.325,32768000000,9528145983,19883789681,1358440299,3761094,91082427,605662,10373840731,21037544003,9684130,1749441045,1351583438,9951808191,20370303387,10759413,1385188592,318173,19377682,8765220715,18758121692,2522826954,19650856370,19521069317,19445332036,10210674198,20827984295,10226815168,10226978227,8931058786,929485994,117539261,211983580,19006638267,3761094,1358440299,605662,91082427,9528145983,19883789681,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
156-lib0-t32-k256-r4c2-u4-b-,ok,ok,0,32,256,4,2,4,-,15293173,15353333,66.696,32768000000,8420131707,19099190673,1069897234,971082,92340752,610532,8778483967,19707109188,6647456,1921388004,1379364525,9675328625,20935841040,11231440,1926055913,734133,18521796,9935609941,21143535488,2340915551,22527228553,22299194751,22365923617,8857713807,19796519340,8860485457,8860764514,8419972110,750813275,95276270,173896655,19152666847,971082,1069897234,610532,92340752,8420131707,19099190673,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
157-lib0-t32-k512-r1c1-u1-b-,ok,ok,0,32,512,1,1,1,-,17539314,19233724,53.240,32768000000,9824903956,21025901801,1473843501,10121696,304709098,624273,9344735016,20525932134,6564787,6320495526,3614447449,10398050965,21856218112,35626640,2964950748,5326435,21163775,10259324617,21661350541,2440658593,23655594726,23986500582,23866411263,9744848983,21063900181,9747735732,9747832342,10287582862,1162010414,157184979,278797731,21819214437,10121696,1473843501,624273,304709098,9824903956,21025901801,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
158-lib0-t32-k512-r1c1-u2-b-,ok,ok,0,32,512,1,1,2,-,17709376,26013359,39.364,32768000000,10882489400,22526577034,1825562331,9971947,461995457,608932,12041924410,24273630575,11829404,6485758709,3798693311,11112720177,22884264682,29403651,2787104172,6279206,19945335,10785565603,22485189560,2386302870,24753467806,25065654650,24811156476,10140765341,21660918283,10143825176,10144189808,10285681536,1178082334,158704312,278722957,21737392532,9971947,1825562331,608932,461995457,10882489400,22526577034,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
159-lib0-t32-k512-r1c1-u4-b-,ok,ok,0,32,512,1,1,4,-,17474571,17767793,57.632,32768000000,10487788004,21810710242,1733575704,9893807,442645387,511488,9795657826,21068390344,7083721,6428218463,3612866978,10380073318,21930271447,30076617,2802895259,5919177,16078993,10388793145,21868716441,2411939173,23955128787,24299537352,24109995231,10325984065,21847484516,10341146654,10341196178,10078112387,1147067618,159996926,269061927,21497114681,9893807,1733575704,511488,442645387,10487788004,21810710242,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
160-lib0-t32-k512-r2c2-u1-b-,ok,ok,0,32,512,2,2,1,-,17669488,18490564,55.380,32768000000,10735436524,21812193802,1831574587,4356368,181539600,718437,11426473454,22624080642,10482205,2981910758,2579185476,11555351689,22714679530,19130620,1752803960,311453,20226595,11910098325,23435526610,2763600129,24955813335,24718733290,24606395167,10316083453,20994712673,10324513130,10324656390,10899574673,1938299895,167870250,309229961,21784398514,4356368,1831574587,718437,181539600,10735436524,21812193802,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
161-lib0-t32-k512-r2c2-u2-b-,ok,ok,0,32,512,2,2,2,-,15731112,16410897,62.398,32768000000,8897221123,19295228229,1122016915,1033291,143701876,633003,9131033865,19676891991,7030549,2948171290,2107597188,9041879305,19437359169,15524120,1510312388,416845,18458984,9038539400,19444045138,2584222922,20375852343,20183309404,20171359926,8650033594,18995212006,8652301287,8652792880,9644914048,1140379378,144127683,263568573,20385052365,1033291,1122016915,633003,143701876,8897221123,19295228229,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
162-lib0-t32-k512-r2c2-u4-b-,ok,ok,0,32,512,2,2,4,-,14657055,16528449,61.954,32768000000,9255767733,20155612200,1325007459,1181427,170397118,639383,9402143098,20376951046,8155275,2920343718,1782148715,9123241685,19862376957,18194473,1631550049,647512,18260911,10478781191,21740935430,2215941676,23450522074,23176905084,23114446316,10296793201,21490004249,10314782899,10314724576,10863842250,1924001401,260187868,446606201,22195639255,1181427,1325007459,639383,170397118,9255767733,20155612200,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
163-lib0-t32-k512-r2c4-u1-b-,ok,ok,0,32,512,2,4,1,-,16006471,16043347,63.827,32768000000,8748743031,19244000837,1038332547,2421429,139609063,625692,8870133453,19563848276,6425629,3007674080,2050234518,10721228436,21973806400,43303165,2108285726,592275,18934328,9033621632,19551632837,2455600268,23205856567,20680308924,20760660586,9251166319,19930485205,9253074904,9253390426,9656239215,1104677268,140705266,260324567,20523730177,2421429,1038332547,625692,139609063,8748743031,19244000837,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
164-lib0-t32-k512-r2c4-u2-b-,ok,ok,0,32,512,2,4,2,-,15552424,17954829,57.032,32768000000,9714217344,20073034147,1407390863,1290346,155714415,613444,9117513315,19403534229,7446948,3635243978,2255513266,9053919414,19213097070,37542815,1699842868,563067,17622287,9474238265,19857533651,2496498034,23441123360,20958729664,20922506377,8645328626,18706681686,8646866567,8646987748,8949300804,894339764,112866100,210089560,19142909459,1290346,1407390863,613444,155714415,9714217344,20073034147,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
165-lib0-t32-k512-r2c4-u4-b-,ok,ok,0,32,512,2,4,4,-,16066498,23996143,42.674,32768000000,10248404221,21404710001,1660680906,2836464,133386579,721170,8944653070,19675102902,6461762,3583271186,2252632845,9212685874,19895885746,44142929,2062664410,722121,16694903,10107642377,21111259085,2507360311,25296420914,22570080318,22448943982,9814106123,20766410157,9832907686,9833133336,9983609610,1200660770,152982054,280057214,21034331946,2836464,1660680906,721170,133386579,10248404221,21404710001,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
166-lib0-t32-k512-r4c2-u1-b-,ok,ok,0,32,512,4,2,1,-,14794230,14986989,68.326,32768000000,8402022678,18748563855,1091508124,2489207,125595475,692563,8397997442,18823444366,6379760,1530177458,1121946595,8844138840,19310481039,21232321,1698929874,534626,17788919,8363832288,18653945138,2273989445,19395060049,19290621325,19191106637,8967207223,19517698344,8970552257,8970728703,9146232607,1109627095,140909633,258424403,19728646206,2489207,1091508124,692563,125595475,8402022678,18748563855,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
167-lib0-t32-k512-r4c2-u2-b-,ok,ok,0,32,512,4,2,2,-,15228078,34577839,29.614,32768000000,10332402522,20947670388,1716351112,2967918,150526295,576198,9349020743,19616903203,7848065,1798630877,1424211136,8657968855,18727444666,21618703,1670764610,329002,18743753,8505961088,18393042954,2424838148,19247948478,19103405150,19109396333,10190648861,20768465573,10205433523,10205622327,8637402961,889848558,112750182,201964556,18587426239,2967918,1716351112,576198,150526295,10332402522,20947670388,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
168-lib0-t32-k512-r4c2-u4-b-,ok,ok,0,32,512,4,2,4,-,15117498,15183043,67.444,32768000000,8338616486,18963853002,1054744358,2357330,143892075,587249,8615858233,19418980410,6675035,1767934657,1262801615,8864990490,19655683170,22729034,1787141025,916420,17025807,8500102451,19232975193,2255149047,19864312419,19898377768,19720892685,8948822484,19861852208,8956169597,8956462558,8885471985,957240277,121785411,223856001,19836590239,2357330,1054744358,587249,143892075,8338616486,18963853002,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
169-lib0-t32-k768-r1c1-u1-b-,ok,ok,0,32,768,1,1,1,-,17479541,18518228,55.297,32768000000,9820215557,21102620753,1440047348,7091306,427398171,691396,10001177128,21373067790,7575698,6185648084,3476014954,10012929398,21265952193,70563099,3617774752,2862816,20976755,9782253923,20951310110,2448333932,22955098171,23202321128,23127832676,10175730491,21556522521,10177369742,10177572755,11495201378,1595661880,197151831,361920173,23378798056,7091306,1440047348,691396,427398171,9820215557,21102620753,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
170-lib0-t32-k768-r1c1-u2-b-,ok,ok,0,32,768,1,1,2,-,17469898,28027577,36.535,32768000000,10685427172,22172381339,1794727660,7396166,451550874,573422,11905065340,23940378647,11356571,6787634983,3827015839,11652732071,23654463881,65915639,3605170479,3161957,20112460,11079183236,22785593979,2515477717,25026059919,25316836528,25100179273,11239396900,22991893884,11254573795,11254860809,10434437108,1199711408,152624406,274641692,22012028518,7396166,1794727660,573422,451550874,10685427172,22172381339,ok,ok,failed,failed,failed,failed,failed,ok,ok,ok,ok
